price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room
253,30,0,65,332,False,True,False,False,False,False
150,30,0,65,364,False,True,False,False,False,False
135,29,0,96,332,False,True,False,False,False,False
50,30,15,1,179,True,False,False,False,True,False
59,2,32,3,0,True,False,False,False,True,False
180,4,10,3,365,False,True,False,False,True,False
113,3,24,2,96,True,False,False,False,False,False
80,1,30,9,189,False,False,True,False,True,False
45,2,4,1,249,False,False,True,False,True,False
100,30,3,2,0,False,True,False,False,True,False
525,1,25,6,203,False,True,False,False,False,False
105,7,2,1,93,False,False,True,False,False,False
250,2,10,1,188,False,True,False,False,False,False
67,2,39,1,45,False,False,False,True,False,False
100,1,4,2,0,False,True,False,False,True,False
75,7,0,1,0,False,False,False,False,False,False
226,1,1,2,0,False,True,False,False,False,False
550,3,1,1,353,False,True,False,False,False,False
120,2,6,2,0,True,False,False,False,False,False
126,2,30,2,35,True,False,False,False,False,False
61,2,1,1,349,True,False,False,False,True,False
200,3,10,1,206,False,True,False,False,False,False
54,7,8,1,0,True,False,False,False,True,False
90,2,38,6,178,False,True,False,False,True,False
155,1,12,1,6,True,False,False,False,False,False
400,2,0,6,173,False,True,False,False,False,False
250,30,0,65,334,False,True,False,False,False,False
150,3,2,1,3,False,False,True,False,False,False
85,3,2,6,90,False,True,False,False,True,False
38,3,12,34,365,True,False,False,False,False,True
220,4,2,1,41,False,True,False,False,False,True
37,2,10,34,362,True,False,False,False,False,True
58,3,46,2,126,True,False,False,False,True,False
220,14,0,1,0,False,True,False,False,False,False
55,1,39,1,45,True,False,False,False,True,False
93,5,3,1,0,True,False,False,False,False,False
175,30,0,65,364,False,True,False,False,False,False
58,3,47,2,188,True,False,False,False,True,False
140,5,13,1,24,False,True,False,False,False,False
160,10,2,1,81,False,True,False,False,False,False
125,21,2,1,250,True,False,False,False,False,False
140,2,11,4,335,False,False,True,False,False,False
126,4,34,1,90,False,True,False,False,False,False
35,30,2,15,5,False,False,True,False,True,False
159,2,7,7,67,False,False,True,False,False,False
99,1,49,3,38,False,False,True,False,True,False
63,5,6,7,133,True,False,False,False,True,False
180,2,5,1,0,True,False,False,False,False,False
63,6,3,7,187,True,False,False,False,True,False
48,30,3,1,0,True,False,False,False,True,False
42,10,1,1,0,True,False,False,False,True,False
85,2,36,1,290,False,False,True,False,False,False
199,2,15,2,230,False,True,False,False,False,False
85,15,0,1,0,False,True,False,False,False,False
315,2,0,2,364,True,False,False,False,False,False
199,3,9,1,353,True,False,False,False,False,False
80,1,25,2,0,False,True,False,False,True,False
36,3,12,34,361,True,False,False,False,False,True
40,30,2,3,331,True,False,False,False,True,False
106,1,2,2,5,True,False,False,False,True,False
195,2,14,1,33,False,True,False,False,False,False
75,1,63,1,61,False,False,True,False,False,False
150,3,0,1,0,False,False,True,False,False,False
1000,2,0,5,365,False,False,True,False,False,False
160,2,59,2,23,True,False,False,False,False,False
185,30,0,6,123,False,True,False,False,False,False
264,30,2,10,343,False,True,False,False,False,False
40,3,23,1,357,True,False,False,False,True,False
120,3,23,1,16,False,False,True,False,False,False
65,1,31,3,134,True,False,False,False,True,False
350,2,8,1,52,False,True,False,False,False,False
190,30,5,1,130,False,True,False,False,False,False
65,3,9,1,0,False,True,False,False,False,False
180,2,19,1,179,False,True,False,False,False,False
65,3,6,1,0,True,False,False,False,True,False
150,5,4,1,160,True,False,False,False,False,False
225,3,21,1,8,False,True,False,False,True,False
111,3,9,1,3,False,True,False,False,True,False
150,2,26,2,55,False,True,False,False,True,False
145,5,2,2,1,False,True,False,False,False,False
57,2,2,1,0,True,False,False,False,True,False
135,30,0,6,178,False,True,False,False,False,False
150,4,7,1,5,True,False,False,False,False,False
53,1,14,1,357,False,False,True,False,True,False
60,2,0,1,40,True,False,False,False,True,False
35,2,43,2,15,True,False,False,False,True,False
65,3,3,2,0,True,False,False,False,True,False
100,1,62,2,77,False,False,True,False,False,False
100,2,4,1,178,False,False,True,False,False,False
49,1,13,1,0,True,False,False,False,True,False
120,2,6,1,0,False,True,False,False,False,False
77,2,3,1,0,False,False,True,False,False,False
60,30,1,8,0,True,False,False,False,True,False
62,1,10,5,90,False,False,True,False,True,False
90,5,1,1,69,False,False,True,False,True,False
38,1,16,1,362,False,False,True,False,True,False
150,2,24,2,47,False,True,False,False,True,False
160,3,6,2,0,False,True,False,False,False,False
128,90,8,1,0,False,True,False,False,False,False
139,2,41,1,62,True,False,False,False,False,False
80,3,39,1,8,True,False,False,False,False,False
85,3,8,2,63,True,False,False,False,True,False
45,1,8,8,0,True,False,False,False,True,False
148,1,63,1,82,True,False,False,False,False,False
115,1,15,1,48,True,False,False,False,False,False
100,3,0,1,90,False,False,False,True,True,False
75,4,1,1,82,True,False,False,False,True,False
75,1,37,1,294,True,False,False,False,True,False
196,2,21,3,202,False,False,True,False,False,False
290,3,11,1,85,False,True,False,False,False,False
46,2,71,3,340,False,False,True,False,True,False
68,10,1,1,0,False,True,False,False,True,False
39,3,1,1,0,False,False,True,False,True,False
175,1,15,1,8,True,False,False,False,False,False
100,1,12,3,2,True,False,False,False,True,False
76,3,1,1,0,False,True,False,False,False,False
91,5,2,1,0,True,False,False,False,False,False
65,5,13,2,310,True,False,False,False,True,False
240,2,8,1,0,False,True,False,False,False,False
30,1,30,1,157,False,False,True,False,False,True
106,2,8,1,0,False,True,False,False,False,False
59,2,8,1,0,True,False,False,False,True,False
45,7,5,1,168,True,False,False,False,True,False
98,1,0,2,0,True,False,False,False,True,False
55,3,6,3,154,False,False,False,True,True,False
89,3,0,2,23,False,False,True,False,True,False
165,5,25,1,127,True,False,False,False,False,False
450,3,34,1,80,False,True,False,False,False,False
115,1,6,1,179,False,False,True,False,False,False
130,3,0,4,222,False,True,False,False,True,False
799,5,5,1,340,False,True,False,False,False,False
100,2,5,1,0,True,False,False,False,True,False
70,2,53,1,108,False,False,True,False,True,False
50,1,20,2,188,False,False,True,False,True,False
138,2,62,1,151,True,False,False,False,False,False
50,5,2,1,15,False,False,True,False,True,False
250,30,1,1,60,False,True,False,False,False,False
83,2,0,1,0,False,True,False,False,True,False
89,1,28,2,212,False,False,True,False,True,False
125,1,18,1,0,False,False,True,False,False,False
36,30,1,103,199,False,True,False,False,True,False
159,29,0,96,325,False,True,False,False,False,False
55,3,2,2,0,False,False,True,False,True,False
160,1,17,1,5,False,True,False,False,False,False
170,14,1,2,106,False,False,True,False,False,False
475,2,0,13,359,False,False,False,False,False,False
217,29,0,96,9,False,True,False,False,False,False
77,1,4,2,0,False,True,False,False,True,False
175,1,54,2,137,True,False,False,False,False,False
90,3,26,1,3,True,False,False,False,False,False
299,3,33,1,96,False,True,False,False,False,False
79,3,44,1,91,True,False,False,False,True,False
285,2,44,3,70,False,True,False,False,False,False
40,1,12,8,0,True,False,False,False,True,False
40,1,9,8,0,True,False,False,False,True,False
40,1,11,8,0,True,False,False,False,True,False
124,2,5,1,0,False,True,False,False,False,False
60,1,49,3,0,False,True,False,False,True,False
89,1,39,9,342,False,False,True,False,True,False
159,2,58,1,124,False,True,False,False,False,False
180,3,10,1,48,False,True,False,False,True,False
63,1,22,4,347,False,False,True,False,True,False
125,5,7,1,180,True,False,False,False,True,False
70,1,1,1,39,True,False,False,False,True,False
51,3,38,3,146,False,False,True,False,True,False
115,3,34,4,249,True,False,False,False,False,False
55,1,32,1,333,False,False,False,False,True,False
250,4,16,1,0,False,True,False,False,False,False
188,30,0,65,326,False,True,False,False,False,False
149,2,5,6,340,False,False,True,False,True,False
55,1,38,3,311,True,False,False,False,False,False
170,2,18,1,0,True,False,False,False,False,False
295,2,24,1,70,False,True,False,False,False,False
125,30,39,1,32,False,True,False,False,False,False
52,4,4,1,329,True,False,False,False,True,False
151,6,22,2,56,False,True,False,False,False,False
90,4,9,1,13,False,True,False,False,True,False
55,7,5,47,342,False,True,False,False,True,False
55,7,1,47,360,False,True,False,False,True,False
450,3,0,1,0,False,False,True,False,False,False
50,1,1,1,61,False,False,False,False,True,False
89,4,2,2,175,False,False,True,False,True,False
90,30,1,6,281,True,False,False,False,True,False
200,1,32,2,324,False,False,True,False,False,False
165,3,0,1,89,True,False,False,False,True,False
116,3,2,3,16,True,False,False,False,True,False
150,2,7,1,3,False,True,False,False,False,False
80,7,54,2,311,True,False,False,False,True,False
70,7,1,2,33,False,True,False,False,True,False
65,1,56,2,49,True,False,False,False,True,False
170,4,12,1,308,True,False,False,False,False,False
689,2,18,1,340,True,False,False,False,False,False
99,2,2,1,0,True,False,False,False,False,False
120,2,0,1,39,False,True,False,False,False,False
111,3,7,1,0,False,True,False,False,True,False
43,4,10,1,0,True,False,False,False,True,False
275,1,0,2,329,False,False,True,False,False,False
125,2,3,1,54,True,False,False,False,True,False
100,3,29,3,31,True,False,False,False,True,False
63,3,5,3,0,True,False,False,False,True,False
150,1,5,1,83,False,True,False,False,True,False
60,30,5,2,0,False,True,False,False,True,False
100,2,8,1,46,True,False,False,False,False,False
39,31,1,1,35,True,False,False,False,True,False
90,2,24,1,119,False,True,False,False,True,False
195,3,33,1,241,True,False,False,False,False,False
142,30,1,91,364,False,True,False,False,False,False
55,2,18,1,310,True,False,False,False,True,False
142,30,3,91,213,False,True,False,False,False,False
150,4,9,1,0,True,False,False,False,False,False
65,27,4,2,154,True,False,False,False,True,False
86,1,12,1,0,False,False,True,False,True,False
200,7,1,3,163,True,False,False,False,False,False
400,5,1,1,0,False,True,False,False,False,False
55,2,13,34,330,True,False,False,False,True,False
175,3,27,2,128,False,True,False,False,False,False
150,15,1,1,5,False,True,False,False,False,False
59,5,8,1,177,True,False,False,False,True,False
339,3,7,12,0,False,True,False,False,False,False
100,2,1,1,0,False,False,False,True,True,False
339,3,4,12,0,False,True,False,False,False,False
105,1,3,1,90,False,True,False,False,True,False
195,2,53,1,150,False,True,False,False,False,False
79,1,8,1,0,False,True,False,False,True,False
55,1,64,3,149,True,False,False,False,True,False
200,2,1,1,27,True,False,False,False,False,False
82,2,21,1,175,True,False,False,False,True,False
65,2,59,2,127,False,False,True,False,False,False
59,29,0,7,41,False,False,True,False,True,False
75,1,2,3,125,True,False,False,False,True,False
136,2,13,1,3,True,False,False,False,False,False
65,1,4,3,125,True,False,False,False,True,False
49,5,14,6,12,False,True,False,False,True,False
300,4,5,1,0,False,True,False,False,False,False
160,4,2,1,4,True,False,False,False,False,False
150,7,8,1,290,False,True,False,False,False,False
32,7,0,4,21,True,False,False,False,False,True
36,1,9,34,365,True,False,False,False,False,True
79,2,6,2,0,False,False,True,False,False,False
129,1,35,3,365,False,True,False,False,True,False
159,1,11,5,262,True,False,False,False,False,False
100,5,10,1,177,False,True,False,False,False,False
93,105,1,19,332,False,True,False,False,False,False
220,6,0,1,0,False,True,False,False,False,False
86,4,3,1,0,False,True,False,False,False,False
60,1,26,1,365,False,True,False,False,True,False
105,4,0,1,8,True,False,False,False,True,False
60,1,6,3,167,False,False,True,False,True,False
75,1,65,1,139,False,False,True,False,True,False
95,1,42,1,2,False,True,False,False,False,False
42,2,34,1,9,True,False,False,False,True,False
120,5,8,2,179,True,False,False,False,True,False
120,2,0,1,35,False,False,True,False,True,False
37,30,0,5,214,True,False,False,False,True,False
350,3,2,1,0,False,True,False,False,False,False
125,3,16,1,123,False,False,True,False,False,False
165,3,55,1,37,True,False,False,False,False,False
230,3,14,1,0,False,True,False,False,True,False
200,20,1,1,341,False,True,False,False,False,False
250,5,59,1,58,False,True,False,False,False,False
290,4,12,1,117,True,False,False,False,False,False
80,1,21,9,362,False,False,True,False,True,False
25,3,8,4,88,True,False,False,False,False,True
35,3,2,4,50,True,False,False,False,False,True
150,1,20,2,147,False,False,True,False,False,False
180,3,22,1,98,True,False,False,False,False,False
95,4,3,2,0,False,True,False,False,False,False
120,3,22,1,10,False,True,False,False,True,False
400,4,2,1,0,False,True,False,False,False,False
1100,3,5,1,180,False,True,False,False,False,False
130,2,0,1,215,False,False,True,False,False,False
150,4,7,1,0,True,False,False,False,False,False
49,2,9,4,132,True,False,False,False,True,False
120,1,5,3,0,False,False,True,False,False,False
3750,1,0,1,365,False,True,False,False,False,False
100,1,5,2,0,True,False,False,False,False,False
139,1,10,9,20,True,False,False,False,False,False
135,1,0,2,93,False,True,False,False,False,False
59,2,26,1,0,True,False,False,False,True,False
60,2,11,2,318,False,False,True,False,True,False
197,5,1,1,12,False,True,False,False,False,False
112,4,9,1,89,False,True,False,False,False,False
140,2,19,1,18,False,True,False,False,False,False
125,1,0,1,363,False,False,True,False,True,False
245,2,33,2,262,False,True,False,False,False,False
175,4,6,2,1,True,False,False,False,False,False
199,2,14,1,250,True,False,False,False,False,False
65,2,97,2,7,True,False,False,False,False,False
250,1,0,1,90,False,False,True,False,False,False
60,1,0,1,268,False,False,False,False,True,False
229,2,37,1,0,False,False,True,False,False,False
70,7,49,6,22,False,True,False,False,True,False
88,7,21,1,54,True,False,False,False,True,False
55,2,41,3,358,True,False,False,False,True,False
55,2,27,3,346,True,False,False,False,True,False
55,2,27,3,351,True,False,False,False,True,False
65,2,3,3,28,True,False,False,False,True,False
350,1,2,1,127,True,False,False,False,False,False
52,2,25,2,328,True,False,False,False,True,False
55,2,24,2,347,True,False,False,False,True,False
160,2,0,1,0,True,False,False,False,False,False
125,5,5,4,68,True,False,False,False,False,False
200,4,13,1,172,False,True,False,False,True,False
65,3,5,2,0,True,False,False,False,True,False
85,4,1,2,0,True,False,False,False,True,False
379,2,31,1,238,False,True,False,False,False,False
69,2,10,4,0,False,True,False,False,True,False
65,3,5,2,6,True,False,False,False,True,False
175,5,1,1,89,False,True,False,False,False,False
50,3,39,2,300,True,False,False,False,True,False
294,29,0,96,38,False,True,False,False,False,False
225,2,6,1,87,False,True,False,False,False,False
175,2,1,1,14,False,True,False,False,False,False
80,3,24,2,72,False,False,False,False,True,False
155,1,17,9,118,True,False,False,False,False,False
75,1,25,9,360,False,False,True,False,True,False
55,1,47,3,0,True,False,False,False,True,False
239,4,2,1,0,False,True,False,False,False,False
50,7,1,2,55,True,False,False,False,True,False
90,26,0,2,90,False,True,False,False,False,True
300,3,8,1,125,True,False,False,False,False,False
285,2,25,2,36,True,False,False,False,False,False
250,4,36,3,202,True,False,False,False,False,False
85,1,1,1,65,True,False,False,False,True,False
330,2,8,1,5,False,True,False,False,False,False
85,1,31,9,337,False,False,True,False,True,False
120,1,12,1,0,False,True,False,False,True,False
50,1,13,1,280,False,False,False,False,True,False
63,10,2,1,0,True,False,False,False,True,False
85,3,11,1,170,True,False,False,False,True,False
85,3,33,1,44,False,False,True,False,False,False
43,2,57,3,81,True,False,False,False,True,False
80,2,65,1,12,False,True,False,False,True,False
172,3,32,3,78,True,False,False,False,False,False
125,2,51,1,89,True,False,False,False,False,False
45,1,1,1,39,True,False,False,False,True,False
54,2,45,1,12,False,False,True,False,False,False
170,3,3,2,180,False,True,False,False,False,False
50,2,2,1,77,True,False,False,False,True,False
80,1,77,4,345,True,False,False,False,True,False
55,1,0,1,8,False,False,True,False,True,False
33,30,1,103,246,False,False,True,False,True,False
45,4,24,1,4,True,False,False,False,True,False
37,2,44,2,1,True,False,False,False,True,False
150,2,26,1,0,False,True,False,False,False,False
60,1,3,1,40,False,False,True,False,True,False
71,2,3,2,0,True,False,False,False,False,False
158,2,21,3,18,False,True,False,False,False,False
150,2,11,1,38,False,True,False,False,False,False
58,2,32,5,88,False,False,True,False,True,False
57,2,21,5,125,False,False,True,False,True,False
65,2,0,2,0,False,False,True,False,True,False
155,1,13,3,312,False,True,False,False,True,False
185,3,25,1,55,False,False,True,False,False,False
86,2,2,5,342,True,False,False,False,True,False
139,2,6,1,0,True,False,False,False,False,False
187,3,4,1,0,False,True,False,False,False,False
36,2,18,1,178,False,False,False,True,True,False
120,14,15,1,0,False,True,False,False,False,False
65,1,21,2,58,False,True,False,False,True,False
120,1,9,1,179,False,True,False,False,True,False
65,2,4,2,0,False,False,False,False,False,True
250,2,14,1,28,False,True,False,False,False,False
120,2,7,1,41,False,False,True,False,False,False
175,2,6,2,317,False,False,True,False,False,False
200,2,6,2,321,False,False,True,False,False,False
148,2,18,1,1,False,True,False,False,False,False
120,2,5,1,3,True,False,False,False,False,False
159,3,31,1,358,False,True,False,False,False,False
200,4,16,1,56,False,True,False,False,False,False
85,2,23,2,16,False,True,False,False,False,False
90,1,31,3,112,False,True,False,False,True,False
104,2,20,1,0,True,False,False,False,False,False
85,3,0,1,89,False,False,False,False,True,False
125,2,43,1,95,True,False,False,False,False,False
275,3,2,1,0,False,True,False,False,False,False
60,14,12,1,341,False,False,True,False,True,False
46,1,17,1,0,False,False,False,True,True,False
80,7,5,1,0,True,False,False,False,False,False
136,2,24,1,130,True,False,False,False,False,False
125,1,68,1,261,True,False,False,False,False,False
85,1,14,1,81,True,False,False,False,True,False
175,3,16,1,0,True,False,False,False,False,False
400,7,3,1,184,False,True,False,False,True,False
60,30,27,4,319,True,False,False,False,True,False
60,30,11,4,361,True,False,False,False,True,False
95,2,2,2,0,True,False,False,False,True,False
65,30,30,4,365,True,False,False,False,True,False
69,3,9,2,311,False,False,False,False,True,False
89,1,2,1,33,False,False,True,False,True,False
110,1,35,1,90,False,True,False,False,True,False
150,30,2,9,302,False,True,False,False,False,False
52,7,3,1,0,True,False,False,False,True,False
75,2,4,2,58,False,True,False,False,True,False
60,3,29,3,61,True,False,False,False,True,False
90,1,52,1,0,True,False,False,False,True,False
170,2,11,1,0,False,False,True,False,False,False
105,2,1,1,36,True,False,False,False,False,False
295,2,31,1,25,True,False,False,False,False,False
98,1,33,2,11,True,False,False,False,True,False
150,3,44,3,252,True,False,False,False,False,False
100,60,0,2,157,True,False,False,False,True,False
99,3,19,2,41,True,False,False,False,True,False
190,2,0,1,0,False,True,False,False,False,False
53,2,23,5,156,False,False,True,False,True,False
49,2,25,9,12,False,True,False,False,False,True
300,2,12,2,2,False,True,False,False,False,False
49,2,60,9,109,False,True,False,False,False,True
124,2,34,2,273,True,False,False,False,False,False
60,2,28,9,120,False,True,False,False,False,True
100,1,41,3,64,False,True,False,False,True,False
78,1,32,1,30,True,False,False,False,True,False
300,1,0,1,0,False,False,True,False,False,False
90,1,44,3,36,False,True,False,False,True,False
180,1,41,3,30,False,True,False,False,False,False
300,2,8,3,62,False,True,False,False,False,False
269,1,18,2,55,False,True,False,False,False,False
61,3,8,3,95,False,True,False,False,True,False
99,1,7,5,0,False,True,False,False,True,False
11,1,0,1,245,False,False,True,False,False,True
199,3,14,1,3,False,True,False,False,False,False
75,1,91,2,0,False,False,True,False,True,False
150,2,2,3,56,False,True,False,False,True,False
150,1,59,3,0,False,True,False,False,True,False
42,30,3,5,216,True,False,False,False,True,False
53,3,12,2,356,False,False,False,False,True,False
290,2,9,1,41,False,True,False,False,False,False
135,1,70,3,0,False,True,False,False,True,False
62,1,112,3,0,False,True,False,False,False,True
800,1,1,1,270,False,True,False,False,False,False
50,1,24,1,163,False,False,False,False,True,False
55,2,25,3,38,False,False,True,False,True,False
149,3,32,1,96,False,True,False,False,False,False
200,1,29,1,0,False,True,False,False,False,False
350,2,38,1,267,False,True,False,False,False,False
38,7,0,1,40,True,False,False,False,True,False
250,2,1,1,9,False,True,False,False,False,False
185,1,20,1,44,True,False,False,False,False,False
185,2,25,1,17,True,False,False,False,False,False
140,3,28,1,333,False,True,False,False,False,False
45,1,14,2,128,False,True,False,False,True,False
40,29,1,5,0,False,False,True,False,True,False
150,1,1,1,276,True,False,False,False,True,False
145,1,53,2,5,False,True,False,False,True,False
70,2,25,2,177,False,False,True,False,True,False
245,29,0,96,304,False,True,False,False,False,False
65,2,3,2,0,False,False,False,False,True,False
350,1,5,2,5,True,False,False,False,False,False
66,2,6,3,173,True,False,False,False,True,False
65,2,22,3,173,True,False,False,False,True,False
31,1,33,17,85,True,False,False,False,False,True
239,29,0,96,305,False,True,False,False,False,False
55,2,28,6,68,True,False,False,False,True,False
75,2,16,3,215,True,False,False,False,True,False
210,2,11,2,120,True,False,False,False,False,False
120,1,16,1,85,True,False,False,False,True,False
239,29,0,96,327,False,True,False,False,False,False
239,29,0,96,326,False,True,False,False,False,False
90,2,6,3,89,True,False,False,False,True,False
90,2,14,3,87,True,False,False,False,True,False
115,3,11,1,165,True,False,False,False,False,False
200,3,2,1,16,False,True,False,False,False,False
105,3,12,1,0,True,False,False,False,True,False
49,2,35,9,9,False,True,False,False,False,True
49,2,51,9,5,False,True,False,False,False,True
49,2,23,9,10,False,True,False,False,False,True
49,2,62,9,3,False,True,False,False,False,True
73,3,8,4,104,True,False,False,False,True,False
150,10,3,1,17,False,True,False,False,False,False
220,2,10,1,48,False,True,False,False,False,False
35,1,92,4,344,False,False,True,False,True,False
125,1,13,2,0,True,False,False,False,False,False
85,2,22,4,365,False,True,False,False,False,True
350,6,0,3,156,True,False,False,False,False,False
239,29,0,96,328,False,True,False,False,False,False
190,1,9,1,364,True,False,False,False,False,False
300,3,2,1,343,False,True,False,False,False,False
279,29,0,96,325,False,True,False,False,False,False
65,1,2,47,361,False,True,False,False,True,False
48,3,22,3,94,True,False,False,False,True,False
239,29,0,96,206,False,True,False,False,False,False
250,2,4,2,12,True,False,False,False,False,False
150,2,22,1,118,False,False,True,False,False,False
150,2,2,2,67,False,True,False,False,True,False
80,2,64,1,209,True,False,False,False,False,False
80,1,5,1,180,False,False,True,False,True,False
65,1,23,5,365,False,False,False,False,True,False
150,30,1,91,311,False,True,False,False,False,False
250,3,6,6,46,False,True,False,False,False,False
49,7,28,3,28,True,False,False,False,True,False
61,1,48,1,171,False,False,True,False,True,False
90,1,8,1,129,True,False,False,False,True,False
75,1,5,1,55,True,False,False,False,True,False
125,1,33,1,95,False,False,True,False,False,False
140,1,31,5,365,False,False,False,False,True,False
250,3,31,1,101,True,False,False,False,False,False
100,3,35,1,112,False,True,False,False,True,False
90,2,2,1,0,True,False,False,False,True,False
45,14,5,1,0,False,True,False,False,True,False
65,1,27,2,0,True,False,False,False,True,False
45,3,9,1,10,True,False,False,False,True,False
212,29,0,96,203,False,True,False,False,False,False
204,29,0,96,243,False,True,False,False,False,False
400,3,6,1,67,False,True,False,False,True,False
184,29,0,96,267,False,True,False,False,False,False
119,1,29,1,103,False,True,False,False,False,False
197,5,3,1,95,False,True,False,False,True,False
30,1,18,1,93,True,False,False,False,True,False
245,29,1,96,311,False,True,False,False,False,False
149,3,25,1,1,False,True,False,False,False,False
66,2,39,2,158,True,False,False,False,True,False
76,5,2,1,66,False,True,False,False,True,False
55,2,0,2,0,True,False,False,False,True,False
130,2,17,1,352,False,False,True,False,False,False
130,2,3,2,0,False,False,True,False,False,False
51,7,3,1,2,False,False,True,False,False,False
65,3,2,1,179,True,False,False,False,True,False
100,3,5,1,4,True,False,False,False,False,False
170,3,24,1,308,False,False,True,False,False,False
144,6,1,1,71,True,False,False,False,False,False
349,4,32,1,255,False,True,False,False,False,False
65,1,40,2,169,True,False,False,False,True,False
45,1,18,1,153,False,False,False,False,True,False
80,2,28,1,78,False,False,False,False,True,False
34,4,8,8,290,False,False,False,True,True,False
36,30,1,103,235,False,False,True,False,True,False
174,29,0,96,313,False,True,False,False,False,False
66,5,3,1,0,True,False,False,False,True,False
95,1,47,1,28,True,False,False,False,True,False
119,4,23,1,31,True,False,False,False,False,False
199,3,7,1,0,False,True,False,False,False,False
150,3,17,1,188,False,True,False,False,True,False
39,3,2,2,0,True,False,False,False,True,False
125,8,1,1,207,True,False,False,False,False,False
300,2,4,1,0,False,True,False,False,True,False
150,3,3,2,127,False,True,False,False,True,False
60,4,17,2,131,True,False,False,False,True,False
130,120,0,1,0,True,False,False,False,False,False
180,3,1,1,9,True,False,False,False,False,False
40,31,3,2,84,True,False,False,False,True,False
65,3,2,1,281,True,False,False,False,True,False
150,31,1,2,281,True,False,False,False,False,False
100,3,8,2,361,False,True,False,False,True,False
90,2,2,1,10,True,False,False,False,True,False
40,5,1,1,0,False,False,True,False,True,False
69,1,13,1,1,True,False,False,False,True,False
85,1,2,2,353,False,False,False,True,True,False
200,4,6,1,4,True,False,False,False,False,False
59,1,33,3,28,True,False,False,False,True,False
248,4,3,1,100,False,True,False,False,False,False
60,3,2,1,50,True,False,False,False,True,False
95,3,28,1,0,False,True,False,False,True,False
77,2,10,6,354,False,False,True,False,True,False
100,1,0,1,179,False,False,True,False,False,True
45,2,46,4,36,True,False,False,False,True,False
83,2,0,1,126,False,False,True,False,True,False
45,2,41,4,39,True,False,False,False,True,False
75,3,12,1,167,True,False,False,False,False,False
64,4,23,1,8,False,False,True,False,True,False
150,2,3,2,330,True,False,False,False,False,False
80,1,13,1,65,True,False,False,False,True,False
75,2,17,1,77,True,False,False,False,False,False
64,1,7,5,90,False,False,True,False,True,False
154,2,12,1,19,True,False,False,False,False,False
40,30,1,1,282,True,False,False,False,True,False
160,2,14,1,45,True,False,False,False,False,False
210,2,7,1,0,False,True,False,False,False,False
54,1,55,2,59,True,False,False,False,True,False
139,3,3,2,0,False,True,False,False,True,False
39,1,22,1,82,False,False,True,False,True,False
400,4,7,1,64,False,True,False,False,False,False
189,2,5,1,0,False,True,False,False,False,False
60,3,28,2,0,False,True,False,False,True,False
140,5,3,1,89,False,True,False,False,False,False
46,5,1,1,0,True,False,False,False,True,False
122,3,18,1,61,True,False,False,False,False,False
350,60,0,1,177,False,True,False,False,False,False
65,1,42,2,67,True,False,False,False,True,False
176,3,0,1,54,True,False,False,False,False,False
70,1,47,1,10,False,True,False,False,True,False
38,30,0,103,0,False,False,True,False,True,False
180,3,21,3,162,False,True,False,False,False,False
40,2,86,1,56,False,False,False,True,True,False
55,2,7,2,155,False,False,True,False,True,False
80,5,3,1,0,True,False,False,False,True,False
99,1,45,1,0,False,True,False,False,True,False
225,4,0,1,364,False,True,False,False,False,False
90,1,20,2,6,False,True,False,False,True,False
107,3,4,1,0,False,False,True,False,False,False
50,2,40,1,0,False,False,False,False,True,False
123,13,23,1,0,True,False,False,False,False,False
36,30,2,103,215,False,True,False,False,True,False
399,2,17,7,324,False,False,True,False,False,False
145,2,5,5,0,False,False,False,False,False,False
140,2,4,1,213,True,False,False,False,False,False
54,30,2,1,352,False,True,False,False,True,False
177,2,23,1,214,True,False,False,False,False,False
65,2,22,1,275,False,True,False,False,True,False
50,2,12,1,41,True,False,False,False,True,False
104,2,5,1,179,True,False,False,False,False,False
54,1,46,2,36,True,False,False,False,True,False
74,5,1,2,95,True,False,False,False,True,False
75,2,4,2,64,True,False,False,False,True,False
300,2,11,1,8,False,True,False,False,False,False
280,2,28,1,147,False,True,False,False,False,False
150,2,1,2,362,True,False,False,False,True,False
73,5,5,1,0,False,True,False,False,True,False
70,4,3,1,0,False,False,True,False,True,False
195,2,0,1,30,True,False,False,False,False,False
97,2,25,1,148,True,False,False,False,False,False
130,3,1,1,2,True,False,False,False,False,False
95,1,62,1,65,True,False,False,False,True,False
40,28,2,7,0,False,False,True,False,True,False
38,30,3,9,7,False,False,True,False,True,False
70,25,3,1,0,True,False,False,False,True,False
38,30,0,9,43,True,False,False,False,True,False
600,3,24,1,139,True,False,False,False,False,False
29,1,18,5,0,True,False,False,False,True,False
135,3,9,1,68,False,True,False,False,False,False
58,2,13,2,3,True,False,False,False,True,False
120,3,5,1,0,False,True,False,False,True,False
110,1,3,2,173,True,False,False,False,True,False
130,5,4,2,117,False,True,False,False,True,False
50,2,8,7,37,False,False,False,True,True,False
40,2,4,7,37,False,False,False,True,True,False
95,3,0,7,37,False,False,False,True,False,True
495,4,46,1,194,True,False,False,False,False,False
80,1,16,1,0,False,False,True,False,True,False
200,2,3,1,0,False,True,False,False,True,False
89,1,13,1,2,False,True,False,False,True,False
40,3,7,1,13,True,False,False,False,True,False
